(1, 5, 7, 4, 2, 3, 8, 6): -46.06843143067582
(1, 5, 7, 4, 2, 6, 3, 8): -46.06843143067582
(1, 5, 7, 4, 2, 6, 8, 3): -46.06843143067582
(1, 5, 7, 4, 2, 8, 3, 6): -46.06843143067582
(1, 5, 7, 4, 2, 8, 6, 3): -46.06843143067582
(1, 5, 7, 4, 3, 2, 6, 8): -46.06843143067582
(1, 5, 7, 4, 3, 2, 8, 6): -46.06843143067582
(1, 5, 7, 4, 3, 6, 2, 8): -46.06843143067582
(1, 5, 7, 4, 3, 6, 8, 2): -46.06843143067582
(1, 5, 7, 4, 3, 8, 2, 6): -46.06843143067582
(1, 5, 7, 4, 3, 8, 6, 2): -46.06843143067582
(1, 6, 3, 4, 2, 5, 7, 8): -46.06843143067582
(1, 6, 3, 4, 2, 5, 8, 7): -46.06843143067582
(1, 6, 3, 4, 2, 7, 5, 8): -46.06843143067582
(1, 6, 3, 4, 2, 7, 8, 5): -46.06843143067582
(1, 6, 3, 4, 2, 8, 5, 7): -46.06843143067582
(1, 6, 3, 4, 2, 8, 7, 5): -46.06843143067582
(1, 6, 5, 4, 2, 3, 7, 8): -46.06843143067582
(1, 6, 5, 4, 2, 3, 8, 7): -46.06843143067582
(1, 6, 5, 4, 2, 7, 3, 8): -46.06843143067582
(1, 6, 5, 4, 2, 7, 8, 3): -46.06843143067582
(1, 6, 5, 4, 2, 8, 3, 7): -46.06843143067582
(1, 6, 5, 4, 2, 8, 7, 3): -46.06843143067582
(1, 6, 5, 4, 3, 2, 7, 8): -46.06843143067582
(1, 6, 5, 4, 3, 2, 8, 7): -46.06843143067582
(1, 6, 5, 4, 3, 7, 2, 8): -46.06843143067582
(1, 6, 5, 4, 3, 7, 8, 2): -46.06843143067582
(1, 6, 5, 4, 3, 8, 2, 7): -46.06843143067582
(1, 6, 5, 4, 3, 8, 7, 2): -46.06843143067582
(1, 6, 7, 4, 2, 3, 5, 8): -46.06843143067582
(1, 6, 7, 4, 2, 3, 8, 5): -46.06843143067582
(1, 6, 7, 4, 2, 5, 3, 8): -46.06843143067582
(1, 6, 7, 4, 2, 5, 8, 3): -46.06843143067582
(1, 6, 7, 4, 2, 8, 3, 5): -46.06843143067582
(1, 6, 7, 4, 2, 8, 5, 3): -46.06843143067582
(1, 6, 7, 4, 3, 2, 5, 8): -46.06843143067582
(1, 6, 7, 4, 3, 2, 8, 5): -46.06843143067582
(1, 6, 7, 4, 3, 5, 2, 8): -46.06843143067582
(1, 6, 7, 4, 3, 5, 8, 2): -46.06843143067582
(1, 6, 7, 4, 3, 8, 2, 5): -46.06843143067582
(1, 6, 7, 4, 3, 8, 5, 2): -46.06843143067582
(1, 7, 3, 4, 2, 5, 6, 8): -46.06843143067582
(1, 7, 3, 4, 2, 5, 8, 6): -46.06843143067582
(1, 7, 3, 4, 2, 6, 5, 8): -46.06843143067582
(1, 7, 3, 4, 2, 6, 8, 5): -46.06843143067582
(1, 7, 3, 4, 2, 8, 5, 6): -46.06843143067582
(1, 7, 3, 4, 2, 8, 6, 5): -46.06843143067582
(1, 7, 5, 4, 2, 3, 6, 8): -46.06843143067582
(1, 7, 5, 4, 2, 3, 8, 6): -46.06843143067582
(1, 7, 5, 4, 2, 6, 3, 8): -46.06843143067582
(1, 7, 5, 4, 2, 6, 8, 3): -46.06843143067582
(1, 7, 5, 4, 2, 8, 3, 6): -46.06843143067582
(1, 7, 5, 4, 2, 8, 6, 3): -46.06843143067582
(1, 7, 5, 4, 3, 2, 6, 8): -46.06843143067582
(1, 7, 5, 4, 3, 2, 8, 6): -46.06843143067582
(1, 7, 5, 4, 3, 6, 2, 8): -46.06843143067582
(1, 7, 5, 4, 3, 6, 8, 2): -46.06843143067582
(1, 7, 5, 4, 3, 8, 2, 6): -46.06843143067582
(1, 7, 5, 4, 3, 8, 6, 2): -46.06843143067582
(1, 7, 6, 2, 3, 4, 5, 8): 0
(1, 7, 6, 2, 3, 4, 8, 5): 0
(1, 7, 6, 2, 3, 5, 4, 8): 0
(1, 7, 6, 2, 3, 5, 8, 4): 0
(1, 7, 6, 2, 3, 8, 4, 5): 0
(1, 7, 6, 2, 3, 8, 5, 4): 0
(1, 7, 6, 2, 4, 3, 5, 8): 0
(1, 7, 6, 2, 4, 3, 8, 5): 0
(1, 7, 6, 2, 4, 5, 3, 8): 0
(1, 7, 6, 2, 4, 5, 8, 3): 0
(1, 7, 6, 2, 4, 8, 3, 5): 0
(1, 7, 6, 2, 4, 8, 5, 3): 0
(1, 7, 6, 2, 5, 3, 4, 8): 0
(1, 7, 6, 2, 5, 3, 8, 4): 0
(1, 7, 6, 2, 5, 4, 3, 8): 0
(1, 7, 6, 2, 5, 4, 8, 3): 0
(1, 7, 6, 2, 5, 8, 3, 4): 0
(1, 7, 6, 2, 5, 8, 4, 3): 0
(1, 7, 6, 2, 8, 3, 4, 5): 0
(1, 7, 6, 2, 8, 3, 5, 4): 0
(1, 7, 6, 2, 8, 4, 3, 5): 0
(1, 7, 6, 2, 8, 4, 5, 3): 0
(1, 7, 6, 2, 8, 5, 3, 4): 0
(1, 7, 6, 2, 8, 5, 4, 3): 0
(1, 7, 6, 3, 2, 4, 5, 8): 0
(1, 7, 6, 3, 2, 4, 8, 5): 0
(1, 7, 6, 3, 2, 5, 4, 8): 0
(1, 7, 6, 3, 2, 5, 8, 4): 0
(1, 7, 6, 3, 2, 8, 4, 5): 0
(1, 7, 6, 3, 2, 8, 5, 4): 0
(1, 7, 6, 3, 4, 2, 5, 8): 0
(1, 7, 6, 3, 4, 2, 8, 5): 0
(1, 7, 6, 3, 4, 5, 2, 8): 0
(1, 7, 6, 3, 4, 5, 8, 2): 0
(1, 7, 6, 3, 4, 8, 2, 5): 0
(1, 7, 6, 3, 4, 8, 5, 2): 0
(1, 7, 6, 3, 5, 2, 4, 8): 0
(1, 7, 6, 3, 5, 2, 8, 4): 0
(1, 7, 6, 3, 5, 4, 2, 8): 0
(1, 7, 6, 3, 5, 4, 8, 2): 0
(1, 7, 6, 3, 5, 8, 2, 4): 0
(1, 7, 6, 3, 5, 8, 4, 2): 0
(1, 7, 6, 3, 8, 2, 4, 5): 0
(1, 7, 6, 3, 8, 2, 5, 4): 0
(1, 7, 6, 3, 8, 4, 2, 5): 0
(1, 7, 6, 3, 8, 4, 5, 2): 0
(1, 7, 6, 3, 8, 5, 2, 4): 0
(1, 7, 6, 3, 8, 5, 4, 2): 0
(1, 7, 6, 4, 2, 3, 5, 8): 0
(1, 7, 6, 4, 2, 3, 8, 5): 0
(1, 7, 6, 4, 2, 5, 3, 8): 0
(1, 7, 6, 4, 2, 5, 8, 3): 0
(1, 7, 6, 4, 2, 8, 3, 5): 0
(1, 7, 6, 4, 2, 8, 5, 3): 0
(1, 7, 6, 4, 3, 2, 5, 8): 0
(1, 7, 6, 4, 3, 2, 8, 5): 0
(1, 7, 6, 4, 3, 5, 2, 8): 0
(1, 7, 6, 4, 3, 5, 8, 2): 0
(1, 7, 6, 4, 3, 8, 2, 5): 0
(1, 7, 6, 4, 3, 8, 5, 2): 0
(1, 7, 6, 4, 5, 2, 3, 8): 0
(1, 7, 6, 4, 5, 2, 8, 3): 0
(1, 7, 6, 4, 5, 3, 2, 8): 0
(1, 7, 6, 4, 5, 3, 8, 2): 0
(1, 7, 6, 4, 5, 8, 2, 3): 0
(1, 7, 6, 4, 5, 8, 3, 2): 0
(1, 7, 6, 4, 8, 2, 3, 5): 0
(1, 7, 6, 4, 8, 2, 5, 3): 0
(1, 7, 6, 4, 8, 3, 2, 5): 0
(1, 7, 6, 4, 8, 3, 5, 2): 0
(1, 7, 6, 4, 8, 5, 2, 3): 0
(1, 7, 6, 4, 8, 5, 3, 2): 0
(1, 7, 6, 5, 2, 3, 4, 8): 0
(1, 7, 6, 5, 2, 3, 8, 4): 0
(1, 7, 6, 5, 2, 4, 3, 8): 0
(1, 7, 6, 5, 2, 4, 8, 3): 0
(1, 7, 6, 5, 2, 8, 3, 4): 0
(1, 7, 6, 5, 2, 8, 4, 3): 0
(1, 7, 6, 5, 3, 2, 4, 8): 0
(1, 7, 6, 5, 3, 2, 8, 4): 0
(1, 7, 6, 5, 3, 4, 2, 8): 0
(1, 7, 6, 5, 3, 4, 8, 2): 0
(1, 7, 6, 5, 3, 8, 2, 4): 0
(1, 7, 6, 5, 3, 8, 4, 2): 0
(1, 7, 6, 5, 4, 2, 3, 8): 0
(1, 7, 6, 5, 4, 2, 8, 3): 0
(1, 7, 6, 5, 4, 3, 2, 8): 0
(1, 7, 6, 5, 4, 3, 8, 2): 0
(1, 7, 6, 5, 4, 8, 2, 3): 0
(1, 7, 6, 5, 4, 8, 3, 2): 0
(1, 7, 6, 5, 8, 2, 3, 4): 0
(1, 7, 6, 5, 8, 2, 4, 3): 0
(1, 7, 6, 5, 8, 3, 2, 4): 0
(1, 7, 6, 5, 8, 3, 4, 2): 0
(1, 7, 6, 5, 8, 4, 2, 3): 0
(1, 7, 6, 5, 8, 4, 3, 2): 0
(1, 7, 6, 8, 2, 3, 4, 5): 0
(1, 7, 6, 8, 2, 3, 5, 4): 0
(1, 7, 6, 8, 2, 4, 3, 5): 0
(1, 7, 6, 8, 2, 4, 5, 3): 0
(1, 7, 6, 8, 2, 5, 3, 4): 0
(1, 7, 6, 8, 2, 5, 4, 3): 0
(1, 7, 6, 8, 3, 2, 4, 5): 0
(1, 7, 6, 8, 3, 2, 5, 4): 0
(1, 7, 6, 8, 3, 4, 2, 5): 0
(1, 7, 6, 8, 3, 4, 5, 2): 0
(1, 7, 6, 8, 3, 5, 2, 4): 0
(1, 7, 6, 8, 3, 5, 4, 2): 0
(1, 7, 6, 8, 4, 2, 3, 5): 0
(1, 7, 6, 8, 4, 2, 5, 3): 0
(1, 7, 6, 8, 4, 3, 2, 5): 0
(1, 7, 6, 8, 4, 3, 5, 2): 0
(1, 7, 6, 8, 4, 5, 2, 3): 0
(1, 7, 6, 8, 4, 5, 3, 2): 0
(1, 7, 6, 8, 5, 2, 3, 4): 0
(1, 7, 6, 8, 5, 2, 4, 3): 0
(1, 7, 6, 8, 5, 3, 2, 4): 0
(1, 7, 6, 8, 5, 3, 4, 2): 0
(1, 7, 6, 8, 5, 4, 2, 3): 0
(1, 7, 6, 8, 5, 4, 3, 2): 0
(1, 8, 3, 4, 2, 5, 6, 7): -46.06843143067582
(1, 8, 3, 4, 2, 5, 7, 6): -46.06843143067582
(1, 8, 3, 4, 2, 6, 5, 7): -46.06843143067582
(1, 8, 3, 4, 2, 6, 7, 5): -46.06843143067582
(1, 8, 3, 4, 2, 7, 5, 6): -46.06843143067582
(1, 8, 3, 4, 2, 7, 6, 5): -46.06843143067582
(1, 8, 5, 4, 2, 3, 6, 7): -46.06843143067582
(1, 8, 5, 4, 2, 3, 7, 6): -46.06843143067582
(1, 8, 5, 4, 2, 6, 3, 7): -46.06843143067582
(1, 8, 5, 4, 2, 6, 7, 3): -46.06843143067582
(1, 8, 5, 4, 2, 7, 3, 6): -46.06843143067582
(1, 8, 5, 4, 2, 7, 6, 3): -46.06843143067582
(1, 8, 5, 4, 3, 2, 6, 7): -46.06843143067582
(1, 8, 5, 4, 3, 2, 7, 6): -46.06843143067582
(1, 8, 5, 4, 3, 6, 2, 7): -46.06843143067582
(1, 8, 5, 4, 3, 6, 7, 2): -46.06843143067582
(1, 8, 5, 4, 3, 7, 2, 6): -46.06843143067582
(1, 8, 5, 4, 3, 7, 6, 2): -46.06843143067582
(1, 8, 6, 2, 3, 4, 5, 7): 0
(1, 8, 6, 2, 3, 4, 7, 5): 0
(1, 8, 6, 2, 3, 5, 4, 7): 0
(1, 8, 6, 2, 3, 5, 7, 4): 0
(1, 8, 6, 2, 3, 7, 4, 5): 0
(1, 8, 6, 2, 3, 7, 5, 4): 0
(1, 8, 6, 2, 4, 3, 5, 7): 0
(1, 8, 6, 2, 4, 3, 7, 5): 0
(1, 8, 6, 2, 4, 5, 3, 7): 0
(1, 8, 6, 2, 4, 5, 7, 3): 0
(1, 8, 6, 2, 4, 7, 3, 5): 0
(1, 8, 6, 2, 4, 7, 5, 3): 0
(1, 8, 6, 2, 5, 3, 4, 7): 0
(1, 8, 6, 2, 5, 3, 7, 4): 0
(1, 8, 6, 2, 5, 4, 3, 7): 0
(1, 8, 6, 2, 5, 4, 7, 3): 0
(1, 8, 6, 2, 5, 7, 3, 4): 0
(1, 8, 6, 2, 5, 7, 4, 3): 0
(1, 8, 6, 2, 7, 3, 4, 5): 0
(1, 8, 6, 2, 7, 3, 5, 4): 0
(1, 8, 6, 2, 7, 4, 3, 5): 0
(1, 8, 6, 2, 7, 4, 5, 3): 0
(1, 8, 6, 2, 7, 5, 3, 4): 0
(1, 8, 6, 2, 7, 5, 4, 3): 0
(1, 8, 6, 3, 2, 4, 5, 7): 0
(1, 8, 6, 3, 2, 4, 7, 5): 0
(1, 8, 6, 3, 2, 5, 4, 7): 0
(1, 8, 6, 3, 2, 5, 7, 4): 0
(1, 8, 6, 3, 2, 7, 4, 5): 0
(1, 8, 6, 3, 2, 7, 5, 4): 0
(1, 8, 6, 3, 4, 2, 5, 7): 0
(1, 8, 6, 3, 4, 2, 7, 5): 0
(1, 8, 6, 3, 4, 5, 2, 7): 0
(1, 8, 6, 3, 4, 5, 7, 2): 0
(1, 8, 6, 3, 4, 7, 2, 5): 0
(1, 8, 6, 3, 4, 7, 5, 2): 0
(1, 8, 6, 3, 5, 2, 4, 7): 0
(1, 8, 6, 3, 5, 2, 7, 4): 0
(1, 8, 6, 3, 5, 4, 2, 7): 0
(1, 8, 6, 3, 5, 4, 7, 2): 0
(1, 8, 6, 3, 5, 7, 2, 4): 0
(1, 8, 6, 3, 5, 7, 4, 2): 0
(1, 8, 6, 3, 7, 2, 4, 5): 0
(1, 8, 6, 3, 7, 2, 5, 4): 0
(1, 8, 6, 3, 7, 4, 2, 5): 0
(1, 8, 6, 3, 7, 4, 5, 2): 0
(1, 8, 6, 3, 7, 5, 2, 4): 0
(1, 8, 6, 3, 7, 5, 4, 2): 0
(1, 8, 6, 4, 2, 3, 5, 7): 0
(1, 8, 6, 4, 2, 3, 7, 5): 0
(1, 8, 6, 4, 2, 5, 3, 7): 0
(1, 8, 6, 4, 2, 5, 7, 3): 0
(1, 8, 6, 4, 2, 7, 3, 5): 0
(1, 8, 6, 4, 2, 7, 5, 3): 0
(1, 8, 6, 4, 3, 2, 5, 7): 0
(1, 8, 6, 4, 3, 2, 7, 5): 0
(1, 8, 6, 4, 3, 5, 2, 7): 0
(1, 8, 6, 4, 3, 5, 7, 2): 0
(1, 8, 6, 4, 3, 7, 2, 5): 0
(1, 8, 6, 4, 3, 7, 5, 2): 0
(1, 8, 6, 4, 5, 2, 3, 7): 0
(1, 8, 6, 4, 5, 2, 7, 3): 0
(1, 8, 6, 4, 5, 3, 2, 7): 0
(1, 8, 6, 4, 5, 3, 7, 2): 0
(1, 8, 6, 4, 5, 7, 2, 3): 0
(1, 8, 6, 4, 5, 7, 3, 2): 0
(1, 8, 6, 4, 7, 2, 3, 5): 0
(1, 8, 6, 4, 7, 2, 5, 3): 0
(1, 8, 6, 4, 7, 3, 2, 5): 0
(1, 8, 6, 4, 7, 3, 5, 2): 0
(1, 8, 6, 4, 7, 5, 2, 3): 0
(1, 8, 6, 4, 7, 5, 3, 2): 0
(1, 8, 6, 5, 2, 3, 4, 7): 0
(1, 8, 6, 5, 2, 3, 7, 4): 0
(1, 8, 6, 5, 2, 4, 3, 7): 0
(1, 8, 6, 5, 2, 4, 7, 3): 0
(1, 8, 6, 5, 2, 7, 3, 4): 0
(1, 8, 6, 5, 2, 7, 4, 3): 0
(1, 8, 6, 5, 3, 2, 4, 7): 0
(1, 8, 6, 5, 3, 2, 7, 4): 0
(1, 8, 6, 5, 3, 4, 2, 7): 0
(1, 8, 6, 5, 3, 4, 7, 2): 0
(1, 8, 6, 5, 3, 7, 2, 4): 0
(1, 8, 6, 5, 3, 7, 4, 2): 0
(1, 8, 6, 5, 4, 2, 3, 7): 0
(1, 8, 6, 5, 4, 2, 7, 3): 0
(1, 8, 6, 5, 4, 3, 2, 7): 0
(1, 8, 6, 5, 4, 3, 7, 2): 0
(1, 8, 6, 5, 4, 7, 2, 3): 0
(1, 8, 6, 5, 4, 7, 3, 2): 0
(1, 8, 6, 5, 7, 2, 3, 4): 0
(1, 8, 6, 5, 7, 2, 4, 3): 0
(1, 8, 6, 5, 7, 3, 2, 4): 0
(1, 8, 6, 5, 7, 3, 4, 2): 0
(1, 8, 6, 5, 7, 4, 2, 3): 0
(1, 8, 6, 5, 7, 4, 3, 2): 0
(1, 8, 6, 7, 2, 3, 4, 5): 0
(1, 8, 6, 7, 2, 3, 5, 4): 0
(1, 8, 6, 7, 2, 4, 3, 5): 0
(1, 8, 6, 7, 2, 4, 5, 3): 0
(1, 8, 6, 7, 2, 5, 3, 4): 0
(1, 8, 6, 7, 2, 5, 4, 3): 0
(1, 8, 6, 7, 3, 2, 4, 5): 0
(1, 8, 6, 7, 3, 2, 5, 4): 0
(1, 8, 6, 7, 3, 4, 2, 5): 0
(1, 8, 6, 7, 3, 4, 5, 2): 0
(1, 8, 6, 7, 3, 5, 2, 4): 0
(1, 8, 6, 7, 3, 5, 4, 2): 0
(1, 8, 6, 7, 4, 2, 3, 5): 0
(1, 8, 6, 7, 4, 2, 5, 3): 0
(1, 8, 6, 7, 4, 3, 2, 5): 0
(1, 8, 6, 7, 4, 3, 5, 2): 0
(1, 8, 6, 7, 4, 5, 2, 3): 0
(1, 8, 6, 7, 4, 5, 3, 2): 0
(1, 8, 6, 7, 5, 2, 3, 4): 0
(1, 8, 6, 7, 5, 2, 4, 3): 0
(1, 8, 6, 7, 5, 3, 2, 4): 0
(1, 8, 6, 7, 5, 3, 4, 2): 0
(1, 8, 6, 7, 5, 4, 2, 3): 0
(1, 8, 6, 7, 5, 4, 3, 2): 0
(1, 8, 7, 4, 2, 3, 5, 6): -46.06843143067582
(1, 8, 7, 4, 2, 3, 6, 5): -46.06843143067582
(1, 8, 7, 4, 2, 5, 3, 6): -46.06843143067582
(1, 8, 7, 4, 2, 5, 6, 3): -46.06843143067582
(1, 8, 7, 4, 2, 6, 3, 5): -46.06843143067582
(1, 8, 7, 4, 2, 6, 5, 3): -46.06843143067582
(1, 8, 7, 4, 3, 2, 5, 6): -46.06843143067582
(1, 8, 7, 4, 3, 2, 6, 5): -46.06843143067582
(1, 8, 7, 4, 3, 5, 2, 6): -46.06843143067582
(1, 8, 7, 4, 3, 5, 6, 2): -46.06843143067582
(1, 8, 7, 4, 3, 6, 2, 5): -46.06843143067582
(1, 8, 7, 4, 3, 6, 5, 2): -46.06843143067582
(2, 1, 5, 4, 3, 6, 7, 8): -46.06843143067582
(2, 1, 5, 4, 3, 6, 8, 7): -46.06843143067582
(2, 1, 5, 4, 3, 7, 6, 8): -46.06843143067582
(2, 1, 5, 4, 3, 7, 8, 6): -46.06843143067582
(2, 1, 5, 4, 3, 8, 6, 7): -46.06843143067582
(2, 1, 5, 4, 3, 8, 7, 6): -46.06843143067582
(2, 1, 6, 3, 4, 5, 7, 8): 0
(2, 1, 6, 3, 4, 5, 8, 7): 0
(2, 1, 6, 3, 4, 7, 5, 8): 0
(2, 1, 6, 3, 4, 7, 8, 5): 0
(2, 1, 6, 3, 4, 8, 5, 7): 0
(2, 1, 6, 3, 4, 8, 7, 5): 0
(2, 1, 6, 3, 5, 4, 7, 8): 0
(2, 1, 6, 3, 5, 4, 8, 7): 0
(2, 1, 6, 3, 5, 7, 4, 8): 0
(2, 1, 6, 3, 5, 7, 8, 4): 0
(2, 1, 6, 3, 5, 8, 4, 7): 0
(2, 1, 6, 3, 5, 8, 7, 4): 0
(2, 1, 6, 3, 7, 4, 5, 8): 0
(2, 1, 6, 3, 7, 4, 8, 5): 0
(2, 1, 6, 3, 7, 5, 4, 8): 0
(2, 1, 6, 3, 7, 5, 8, 4): 0
(2, 1, 6, 3, 7, 8, 4, 5): 0
(2, 1, 6, 3, 7, 8, 5, 4): 0
(2, 1, 6, 3, 8, 4, 5, 7): 0
(2, 1, 6, 3, 8, 4, 7, 5): 0
(2, 1, 6, 3, 8, 5, 4, 7): 0
(2, 1, 6, 3, 8, 5, 7, 4): 0
(2, 1, 6, 3, 8, 7, 4, 5): 0
(2, 1, 6, 3, 8, 7, 5, 4): 0
(2, 1, 6, 4, 3, 5, 7, 8): 0
(2, 1, 6, 4, 3, 5, 8, 7): 0
(2, 1, 6, 4, 3, 7, 5, 8): 0
(2, 1, 6, 4, 3, 7, 8, 5): 0
(2, 1, 6, 4, 3, 8, 5, 7): 0
(2, 1, 6, 4, 3, 8, 7, 5): 0
(2, 1, 6, 4, 5, 3, 7, 8): 0
(2, 1, 6, 4, 5, 3, 8, 7): 0
(2, 1, 6, 4, 5, 7, 3, 8): 0
(2, 1, 6, 4, 5, 7, 8, 3): 0
(2, 1, 6, 4, 5, 8, 3, 7): 0
(2, 1, 6, 4, 5, 8, 7, 3): 0
(2, 1, 6, 4, 7, 3, 5, 8): 0
(2, 1, 6, 4, 7, 3, 8, 5): 0
(2, 1, 6, 4, 7, 5, 3, 8): 0
(2, 1, 6, 4, 7, 5, 8, 3): 0
(2, 1, 6, 4, 7, 8, 3, 5): 0
(2, 1, 6, 4, 7, 8, 5, 3): 0
(2, 1, 6, 4, 8, 3, 5, 7): 0
(2, 1, 6, 4, 8, 3, 7, 5): 0
(2, 1, 6, 4, 8, 5, 3, 7): 0
(2, 1, 6, 4, 8, 5, 7, 3): 0
(2, 1, 6, 4, 8, 7, 3, 5): 0
(2, 1, 6, 4, 8, 7, 5, 3): 0
(2, 1, 6, 5, 3, 4, 7, 8): 0
(2, 1, 6, 5, 3, 4, 8, 7): 0
(2, 1, 6, 5, 3, 7, 4, 8): 0
(2, 1, 6, 5, 3, 7, 8, 4): 0
(2, 1, 6, 5, 3, 8, 4, 7): 0
(2, 1, 6, 5, 3, 8, 7, 4): 0
(2, 1, 6, 5, 4, 3, 7, 8): 0
(2, 1, 6, 5, 4, 3, 8, 7): 0
(2, 1, 6, 5, 4, 7, 3, 8): 0
(2, 1, 6, 5, 4, 7, 8, 3): 0
(2, 1, 6, 5, 4, 8, 3, 7): 0
(2, 1, 6, 5, 4, 8, 7, 3): 0
(2, 1, 6, 5, 7, 3, 4, 8): 0
(2, 1, 6, 5, 7, 3, 8, 4): 0
(2, 1, 6, 5, 7, 4, 3, 8): 0
(2, 1, 6, 5, 7, 4, 8, 3): 0
(2, 1, 6, 5, 7, 8, 3, 4): 0
(2, 1, 6, 5, 7, 8, 4, 3): 0
(2, 1, 6, 5, 8, 3, 4, 7): 0
(2, 1, 6, 5, 8, 3, 7, 4): 0
(2, 1, 6, 5, 8, 4, 3, 7): 0
(2, 1, 6, 5, 8, 4, 7, 3): 0
(2, 1, 6, 5, 8, 7, 3, 4): 0
(2, 1, 6, 5, 8, 7, 4, 3): 0
(2, 1, 6, 7, 3, 4, 5, 8): 0
(2, 1, 6, 7, 3, 4, 8, 5): 0
(2, 1, 6, 7, 3, 5, 4, 8): 0
(2, 1, 6, 7, 3, 5, 8, 4): 0
(2, 1, 6, 7, 3, 8, 4, 5): 0
(2, 1, 6, 7, 3, 8, 5, 4): 0
(2, 1, 6, 7, 4, 3, 5, 8): 0
(2, 1, 6, 7, 4, 3, 8, 5): 0
(2, 1, 6, 7, 4, 5, 3, 8): 0
(2, 1, 6, 7, 4, 5, 8, 3): 0
(2, 1, 6, 7, 4, 8, 3, 5): 0
(2, 1, 6, 7, 4, 8, 5, 3): 0
(2, 1, 6, 7, 5, 3, 4, 8): 0
(2, 1, 6, 7, 5, 3, 8, 4): 0
(2, 1, 6, 7, 5, 4, 3, 8): 0
(2, 1, 6, 7, 5, 4, 8, 3): 0
(2, 1, 6, 7, 5, 8, 3, 4): 0
(2, 1, 6, 7, 5, 8, 4, 3): 0
(2, 1, 6, 7, 8, 3, 4, 5): 0
(2, 1, 6, 7, 8, 3, 5, 4): 0
(2, 1, 6, 7, 8, 4, 3, 5): 0
(2, 1, 6, 7, 8, 4, 5, 3): 0
(2, 1, 6, 7, 8, 5, 3, 4): 0
(2, 1, 6, 7, 8, 5, 4, 3): 0
(2, 1, 6, 8, 3, 4, 5, 7): 0
(2, 1, 6, 8, 3, 4, 7, 5): 0
(2, 1, 6, 8, 3, 5, 4, 7): 0
(2, 1, 6, 8, 3, 5, 7, 4): 0
(2, 1, 6, 8, 3, 7, 4, 5): 0
(2, 1, 6, 8, 3, 7, 5, 4): 0
(2, 1, 6, 8, 4, 3, 5, 7): 0
(2, 1, 6, 8, 4, 3, 7, 5): 0
(2, 1, 6, 8, 4, 5, 3, 7): 0
(2, 1, 6, 8, 4, 5, 7, 3): 0
(2, 1, 6, 8, 4, 7, 3, 5): 0
(2, 1, 6, 8, 4, 7, 5, 3): 0
(2, 1, 6, 8, 5, 3, 4, 7): 0
(2, 1, 6, 8, 5, 3, 7, 4): 0
(2, 1, 6, 8, 5, 4, 3, 7): 0
(2, 1, 6, 8, 5, 4, 7, 3): 0
(2, 1, 6, 8, 5, 7, 3, 4): 0
(2, 1, 6, 8, 5, 7, 4, 3): 0
(2, 1, 6, 8, 7, 3, 4, 5): 0
(2, 1, 6, 8, 7, 3, 5, 4): 0
(2, 1, 6, 8, 7, 4, 3, 5): 0
(2, 1, 6, 8, 7, 4, 5, 3): 0
(2, 1, 6, 8, 7, 5, 3, 4): 0
(2, 1, 6, 8, 7, 5, 4, 3): 0
(2, 1, 7, 4, 3, 5, 6, 8): -46.06843143067582
(2, 1, 7, 4, 3, 5, 8, 6): -46.06843143067582
(2, 1, 7, 4, 3, 6, 5, 8): -46.06843143067582
(2, 1, 7, 4, 3, 6, 8, 5): -46.06843143067582
(2, 1, 7, 4, 3, 8, 5, 6): -46.06843143067582
(2, 1, 7, 4, 3, 8, 6, 5): -46.06843143067582
(2, 3, 1, 4, 5, 6, 7, 8): -43.155870467654374
(2, 3, 1, 4, 5, 6, 8, 7): -43.155870467654374
(2, 3, 1, 4, 5, 7, 6, 8): -43.155870467654374
(2, 3, 1, 4, 5, 7, 8, 6): -43.155870467654374
(2, 3, 1, 4, 5, 8, 6, 7): -43.155870467654374
(2, 3, 1, 4, 5, 8, 7, 6): -43.155870467654374
(2, 3, 6, 1, 4, 5, 7, 8): 0
(2, 3, 6, 1, 4, 5, 8, 7): 0
(2, 3, 6, 1, 4, 7, 5, 8): 0
(2, 3, 6, 1, 4, 7, 8, 5): 0
(2, 3, 6, 1, 4, 8, 5, 7): 0
(2, 3, 6, 1, 4, 8, 7, 5): 0
(2, 3, 6, 1, 5, 4, 7, 8): 0
(2, 3, 6, 1, 5, 4, 8, 7): 0
(2, 3, 6, 1, 5, 7, 4, 8): 0
(2, 3, 6, 1, 5, 7, 8, 4): 0
(2, 3, 6, 1, 5, 8, 4, 7): 0
(2, 3, 6, 1, 5, 8, 7, 4): 0
(2, 3, 6, 1, 7, 4, 5, 8): 0
(2, 3, 6, 1, 7, 4, 8, 5): 0
(2, 3, 6, 1, 7, 5, 4, 8): 0
(2, 3, 6, 1, 7, 5, 8, 4): 0
(2, 3, 6, 1, 7, 8, 4, 5): 0
(2, 3, 6, 1, 7, 8, 5, 4): 0
(2, 3, 6, 1, 8, 4, 5, 7): 0
(2, 3, 6, 1, 8, 4, 7, 5): 0
(2, 3, 6, 1, 8, 5, 4, 7): 0
(2, 3, 6, 1, 8, 5, 7, 4): 0
(2, 3, 6, 1, 8, 7, 4, 5): 0
(2, 3, 6, 1, 8, 7, 5, 4): 0
(2, 3, 6, 4, 1, 5, 7, 8): 0
(2, 3, 6, 4, 1, 5, 8, 7): 0
(2, 3, 6, 4, 1, 7, 5, 8): 0
